"Census Profile, 2021 Census of Population"
,,,"Davenport [Federal electoral district (2013 Representation Order)], Ontario",,,,,,,,,,,,
"Labour force status","    Unemployed",,  8260,"",  4000,"",  4260,"",,"...",,"...",,"...",
"Labour force status","  Not in the labour force",, 28660,"", 12790,"", 15870,"",,"...",,"...",,"...",
"Labour force status","Participation rate",,   68.7,"",   71.4,"",   66.2,"",   68.7,"",   71.4,"",   66.2,"",
"Labour force status","Employment rate",,   59.7,"",   62.4,"",   57.1,"",   59.7,"",   62.4,"",   57.1,"",
"Labour force status","Unemployment rate",,   13.1,"",   12.5,"",   13.7,"",   13.1,"",   12.5,"",   13.7,"",
"Work activity during the reference year","Total - Population aged 15 years and over by work activity during the reference year - 25% sample data",185, 91630,"", 44695,"", 46940,"",  100.0,"",  100.0,"",  100.0,"",
"Work activity during the reference year","  Did not work",186, 30035,"", 13595,"", 16435,"",   32.8,"",   30.4,"",   35.0,"",
"Work activity during the reference year","  Worked",, 61600,"", 31105,"", 30495,"",   67.2,"",   69.6,"",   65.0,"",
"Work activity during the reference year","    Worked full year full time",187, 32895,"", 17265,"", 15635,"",   35.9,"",   38.6,"",   33.3,"",
"Work activity during the reference year","    Worked part year and/or part time",188, 28710,"", 13840,"", 14865,"",   31.3,"",   31.0,"",   31.7,"",
"Work activity during the reference year","    Average weeks worked in reference year",,   40.6,"",   41.2,"",   40.0,"",   40.6,"",   41.2,"",   40.0,"",
"Class of worker including job permanency","Total - Labour force aged 15 years and over by class of worker including job permanency - 25% sample data",189, 62975,"", 31905,"", 31065,"",  100.0,"",  100.0,"",  100.0,"",
"Class of worker including job permanency","  Class of worker - not applicable",190,  1600,"",   820,"",   775,"",    2.5,"",    2.6,"",    2.5,"",
"Class of worker including job permanency","  All classes of workers",191, 61375,"", 31085,"", 30285,"",   97.5,"",   97.4,"",   97.5,"",
"Class of worker including job permanency","    Employee",, 50930,"", 25125,"", 25800,"",   80.9,"",   78.7,"",   83.1,"",
"Class of worker including job permanency","      Permanent position",, 42875,"", 21345,"", 21535,"",   68.1,"",   66.9,"",   69.3,"",
"Class of worker including job permanency","      Temporary position",,  8055,"",  3785,"",  4265,"",   12.8,"",   11.9,"",   13.7,"",
"Class of worker including job permanency","        Fixed term (1 year or more)",,  3310,"",  1515,"",  1795,"",    5.3,"",    4.7,"",    5.8,"",
"Class of worker including job permanency","        Casual, seasonal or short-term position (less than 1 year)",,  4740,"",  2270,"",  2475,"",    7.5,"",    7.1,"",    8.0,"",
"Class of worker including job permanency","    Self-employed",192, 10440,"",  5955,"",  4490,"",   16.6,"",   18.7,"",   14.5,"",
"Occupation - Broad category - National Occupational Classification (NOC) 2021","Total - Labour force aged 15 years and over by occupation - Broad category - National Occupational Classification (NOC) 2021 - 25% sample data",193, 62975,"", 31905,"", 31065,"",  100.0,"",  100.0,"",  100.0,"",
"Occupation - Broad category - National Occupational Classification (NOC) 2021","  Occupation - not applicable",190,  1600,"",   820,"",   775,"",    2.5,"",    2.6,"",    2.5,"",
"Occupation - Broad category - National Occupational Classification (NOC) 2021","  All occupations",191, 61375,"", 31085,"", 30285,"",   97.5,"",   97.4,"",   97.5,"",
"Occupation - Broad category - National Occupational Classification (NOC) 2021","    0 Legislative and senior management occupations",,   890,"",   580,"",   315,"",    1.4,"",    1.8,"",    1.0,"",
"Occupation - Broad category - National Occupational Classification (NOC) 2021","    1 Business, finance and administration occupations",, 11665,"",  4295,"",  7365,"",   18.5,"",   13.5,"",   23.7,"",
"Occupation - Broad category - National Occupational Classification (NOC) 2021","    2 Natural and applied sciences and related occupations",,  5130,"",  3605,"",  1525,"",    8.1,"",   11.3,"",    4.9,"",
"Occupation - Broad category - National Occupational Classification (NOC) 2021","    3 Health occupations",,  2825,"",   590,"",  2235,"",    4.5,"",    1.8,"",    7.2,"",
"Occupation - Broad category - National Occupational Classification (NOC) 2021","    4 Occupations in education, law and social, community and government services",,  8855,"",  2905,"",  5955,"",   14.1,"",    9.1,"",   19.2,"",
"Occupation - Broad category - National Occupational Classification (NOC) 2021","    5 Occupations in art, culture, recreation and sport",,  7060,"",  3440,"",  3625,"",   11.2,"",   10.8,"",   11.7,"",
"Occupation - Broad category - National Occupational Classification (NOC) 2021","    6 Sales and service occupations",, 14430,"",  6505,"",  7920,"",   22.9,"",   20.4,"",   25.5,"",
"Occupation - Broad category - National Occupational Classification (NOC) 2021","    7 Trades, transport and equipment operators and related occupations",,  8260,"",  7765,"",   490,"",   13.1,"",   24.3,"",    1.6,"",
"Occupation - Broad category - National Occupational Classification (NOC) 2021","    8 Natural resources, agriculture and related production occupations",,   470,"",   380,"",    95,"",    0.7,"",    1.2,"",    0.3,"",
"Occupation - Broad category - National Occupational Classification (NOC) 2021","    9 Occupations in manufacturing and utilities",,  1780,"",  1020,"",   760,"",    2.8,"",    3.2,"",    2.4,"",
"Industry - Sectors - North American Industry Classification System (NAICS) 2017","Total - Labour force aged 15 years and over by industry - Sectors - North American Industry Classification System (NAICS) 2017 - 25% sample data",194, 62975,"", 31905,"", 31065,"",  100.0,"",  100.0,"",  100.0,"",
"Industry - Sectors - North American Industry Classification System (NAICS) 2017","  Industry - not applicable",190,  1600,"",   820,"",   775,"",    2.5,"",    2.6,"",    2.5,"",
"Industry - Sectors - North American Industry Classification System (NAICS) 2017","  All industries",191, 61375,"", 31085,"", 30285,"",   97.5,"",   97.4,"",   97.5,"",
"Industry - Sectors - North American Industry Classification System (NAICS) 2017","    11 Agriculture, forestry, fishing and hunting",,    70,"",    40,"",    30,"",    0.1,"",    0.1,"",    0.1,"",
"Industry - Sectors - North American Industry Classification System (NAICS) 2017","    21 Mining, quarrying, and oil and gas extraction",,    45,"",    35,"",     0,"",    0.1,"",    0.1,"",    0.0,"",
"Industry - Sectors - North American Industry Classification System (NAICS) 2017","    22 Utilities",,   190,"",   145,"",    45,"",    0.3,"",    0.5,"",    0.1,"",
"Industry - Sectors - North American Industry Classification System (NAICS) 2017","    23 Construction",,  5260,"",  4815,"",   450,"",    8.4,"",   15.1,"",    1.4,"",
"Industry - Sectors - North American Industry Classification System (NAICS) 2017","    31-33 Manufacturing",,  3055,"",  1860,"",  1195,"",    4.9,"",    5.8,"",    3.8,"",
"Industry - Sectors - North American Industry Classification System (NAICS) 2017","    41 Wholesale trade",,  1385,"",   870,"",   520,"",    2.2,"",    2.7,"",    1.7,"",
"Industry - Sectors - North American Industry Classification System (NAICS) 2017","    44-45 Retail trade",,  5890,"",  2685,"",  3205,"",    9.4,"",    8.4,"",   10.3,"",
"Industry - Sectors - North American Industry Classification System (NAICS) 2017","    48-49 Transportation and warehousing",,  1860,"",  1440,"",   420,"",    3.0,"",    4.5,"",    1.4,"",
"Industry - Sectors - North American Industry Classification System (NAICS) 2017","    51 Information and cultural industries",,  4280,"",  2380,"",  1900,"",    6.8,"",    7.5,"",    6.1,"",
"Industry - Sectors - North American Industry Classification System (NAICS) 2017","    52 Finance and insurance",,  3445,"",  1695,"",  1755,"",    5.5,"",    5.3,"",    5.6,"",
"Industry - Sectors - North American Industry Classification System (NAICS) 2017","    53 Real estate and rental and leasing",,  1210,"",   650,"",   560,"",    1.9,"",    2.0,"",    1.8,"",
"Industry - Sectors - North American Industry Classification System (NAICS) 2017","    54 Professional, scientific and technical services",,  8510,"",  4360,"",  4150,"",   13.5,"",   13.7,"",   13.4,"",
"Industry - Sectors - North American Industry Classification System (NAICS) 2017","    55 Management of companies and enterprises",,   280,"",   120,"",   155,"",    0.4,"",    0.4,"",    0.5,"",
"Industry - Sectors - North American Industry Classification System (NAICS) 2017","    56 Administrative and support, waste management and remediation services",,  3270,"",  1685,"",  1585,"",    5.2,"",    5.3,"",    5.1,"",
"Industry - Sectors - North American Industry Classification System (NAICS) 2017","    61 Educational services",,  5560,"",  2090,"",  3465,"",    8.8,"",    6.6,"",   11.2,"",
"Industry - Sectors - North American Industry Classification System (NAICS) 2017","    62 Health care and social assistance",,  5625,"",  1115,"",  4510,"",    8.9,"",    3.5,"",   14.5,"",
"Industry - Sectors - North American Industry Classification System (NAICS) 2017","    71 Arts, entertainment and recreation",,  2165,"",  1045,"",  1115,"",    3.4,"",    3.3,"",    3.6,"",
"Industry - Sectors - North American Industry Classification System (NAICS) 2017","    72 Accommodation and food services",,  3730,"",  1875,"",  1855,"",    5.9,"",    5.9,"",    6.0,"",
"Industry - Sectors - North American Industry Classification System (NAICS) 2017","    81 Other services (except public administration)",,  2945,"",  1135,"",  1810,"",    4.7,"",    3.6,"",    5.8,"",
"Industry - Sectors - North American Industry Classification System (NAICS) 2017","    91 Public administration",,  2590,"",  1050,"",  1545,"",    4.1,"",    3.3,"",    5.0,"",
"All languages used at work","Total - All languages used at work for the population in private households aged 15 years and over who worked since January 1, 2020 - 25% sample data",195, 66115,"", 33365,"", 32755,"",  100.0,"",  100.0,"",  100.0,"",
"All languages used at work","  English",, 59430,"", 30000,"", 29430,"",   89.9,"",   89.9,"",   89.8,"",
"All languages used at work","  French",,    95,"",    15,"",    75,"",    0.1,"",    0.0,"",    0.2,"",
"All languages used at work","  Non-official language",,  1205,"",   680,"",   530,"",    1.8,"",    2.0,"",    1.6,"",
"All languages used at work","    Indigenous",39,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"All languages used at work","    Non-Indigenous",,  1205,"",   680,"",   530,"",    1.8,"",    2.0,"",    1.6,"",
"All languages used at work","  English and French",,  1620,"",   660,"",   955,"",    2.5,"",    2.0,"",    2.9,"",
"All languages used at work","  English and non-official language(s)",,  3550,"",  1900,"",  1660,"",    5.4,"",    5.7,"",    5.1,"",
"All languages used at work","  French and non-official language(s)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"All languages used at work","  English, French and non-official language(s)",,   155,"",    65,"",    90,"",    0.2,"",    0.2,"",    0.3,"",
"All languages used at work","  Multiple non-official languages",,    55,"",    40,"",    15,"",    0.1,"",    0.1,"",    0.0,"",
