"Census Profile, 2021 Census of Population"
,,,"Spadina--Fort York [Federal electoral district (2013 Representation Order)], Ontario",,,,,,,,,,,,
"Ethnic or cultural origin","  St. Lucian",,    45,"",     0,"",    40,"",    0.0,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Prince Edward Islander",,    20,"",    10,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Maliseet",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Beninese",,    45,"",    20,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Telugu",,    50,"",    35,"",    20,"",    0.0,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Roma",,    35,"",    15,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Costa Rican",,    50,"",    30,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  African Nova Scotian",,    25,"",     0,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Malagasy",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Kashmiri",,    35,"",    20,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Singaporean",,    95,"",    50,"",    55,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Karen",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Edo",,    15,"",    15,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Tajik",,    40,"",    15,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Amhara",,    55,"",    35,"",    20,"",    0.0,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Paraguayan",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Religion","Total - Religion for the population in private households - 25% sample data",161,135400,"", 67205,"", 68195,"",  100.0,"",  100.0,"",  100.0,"",
"Religion","  Buddhist",,  2780,"",  1020,"",  1760,"",    2.1,"",    1.5,"",    2.6,"",
"Religion","  Christian",, 44300,"", 20405,"", 23900,"",   32.7,"",   30.4,"",   35.0,"",
"Religion","    Christian, n.o.s.",162,  8445,"",  4005,"",  4440,"",    6.2,"",    6.0,"",    6.5,"",
"Religion","    Anabaptist",,    70,"",    40,"",    35,"",    0.1,"",    0.1,"",    0.1,"",
"Religion","    Anglican",,  2555,"",  1170,"",  1385,"",    1.9,"",    1.7,"",    2.0,"",
"Religion","    Baptist",,   680,"",   295,"",   375,"",    0.5,"",    0.4,"",    0.5,"",
"Religion","    Catholic",, 24470,"", 11345,"", 13125,"",   18.1,"",   16.9,"",   19.2,"",
"Religion","    Christian Orthodox",,  3370,"",  1505,"",  1870,"",    2.5,"",    2.2,"",    2.7,"",
"Religion","    Jehovah's Witness",,   190,"",    75,"",   115,"",    0.1,"",    0.1,"",    0.2,"",
"Religion","    Latter Day Saints",,    50,"",    10,"",    40,"",    0.0,"",    0.0,"",    0.1,"",
"Religion","    Lutheran",,   410,"",   195,"",   210,"",    0.3,"",    0.3,"",    0.3,"",
"Religion","    Methodist and Wesleyan (Holiness)",,    90,"",    30,"",    55,"",    0.1,"",    0.0,"",    0.1,"",
"Religion","    Pentecostal and other Charismatic",,   590,"",   235,"",   355,"",    0.4,"",    0.3,"",    0.5,"",
"Religion","    Presbyterian",,   885,"",   445,"",   445,"",    0.7,"",    0.7,"",    0.7,"",
"Religion","    Reformed",,    40,"",    30,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Religion","    United Church",,  1200,"",   445,"",   760,"",    0.9,"",    0.7,"",    1.1,"",
"Religion","    Other Christian and Christian-related traditions",,  1260,"",   575,"",   675,"",    0.9,"",    0.9,"",    1.0,"",
"Religion","  Hindu",,  8115,"",  4375,"",  3735,"",    6.0,"",    6.5,"",    5.5,"",
"Religion","  Jewish",,  3165,"",  1605,"",  1565,"",    2.3,"",    2.4,"",    2.3,"",
"Religion","  Muslim",,  8925,"",  4590,"",  4335,"",    6.6,"",    6.8,"",    6.4,"",
"Religion","  Sikh",,  1385,"",   695,"",   690,"",    1.0,"",    1.0,"",    1.0,"",
"Religion","  Traditional (North American Indigenous) spirituality",,   100,"",    55,"",    45,"",    0.1,"",    0.1,"",    0.1,"",
"Religion","  Other religions and spiritual traditions",,  1175,"",   535,"",   640,"",    0.9,"",    0.8,"",    0.9,"",
"Religion","  No religion and secular perspectives",, 65455,"", 33930,"", 31525,"",   48.3,"",   50.5,"",   46.2,"",
"Mobility status 1 year ago","Total - Mobility status 1 year ago - 25% sample data",163,134155,"", 66595,"", 67565,"",  100.0,"",  100.0,"",  100.0,"",
"Mobility status 1 year ago","  Non-movers",, 91185,"", 45140,"", 46050,"",   68.0,"",   67.8,"",   68.2,"",
"Mobility status 1 year ago","  Movers",, 42975,"", 21460,"", 21515,"",   32.0,"",   32.2,"",   31.8,"",
"Mobility status 1 year ago","    Non-migrants",, 29800,"", 14800,"", 15000,"",   22.2,"",   22.2,"",   22.2,"",
"Mobility status 1 year ago","    Migrants",, 13175,"",  6660,"",  6510,"",    9.8,"",   10.0,"",    9.6,"",
"Mobility status 1 year ago","      Internal migrants",,  8330,"",  4295,"",  4035,"",    6.2,"",    6.4,"",    6.0,"",
"Mobility status 1 year ago","        Intraprovincial migrants",,  6645,"",  3395,"",  3250,"",    5.0,"",    5.1,"",    4.8,"",
"Mobility status 1 year ago","        Interprovincial migrants",,  1685,"",   900,"",   780,"",    1.3,"",    1.4,"",    1.2,"",
"Mobility status 1 year ago","      External migrants",,  4845,"",  2365,"",  2480,"",    3.6,"",    3.6,"",    3.7,"",
"Mobility status 5 years ago","Total - Mobility status 5 years ago - 25% sample data",164,130980,"", 64980,"", 66000,"",  100.0,"",  100.0,"",  100.0,"",
"Mobility status 5 years ago","  Non-movers",, 45275,"", 21720,"", 23550,"",   34.6,"",   33.4,"",   35.7,"",
"Mobility status 5 years ago","  Movers",, 85705,"", 43260,"", 42445,"",   65.4,"",   66.6,"",   64.3,"",
"Mobility status 5 years ago","    Non-migrants",, 36135,"", 18380,"", 17760,"",   27.6,"",   28.3,"",   26.9,"",
"Mobility status 5 years ago","    Migrants",, 49570,"", 24880,"", 24690,"",   37.8,"",   38.3,"",   37.4,"",
"Mobility status 5 years ago","      Internal migrants",, 30610,"", 15185,"", 15425,"",   23.4,"",   23.4,"",   23.4,"",
"Mobility status 5 years ago","        Intraprovincial migrants",, 23335,"", 11565,"", 11770,"",   17.8,"",   17.8,"",   17.8,"",
"Mobility status 5 years ago","        Interprovincial migrants",,  7275,"",  3620,"",  3655,"",    5.6,"",    5.6,"",    5.5,"",
"Mobility status 5 years ago","      External migrants",, 18960,"",  9690,"",  9270,"",   14.5,"",   14.9,"",   14.0,"",
"Secondary (high) school diploma or equivalency certificate","Total - Secondary (high) school diploma or equivalency certificate for the population aged 15 years and over in private households - 25% sample data",165,126135,"", 62500,"", 63630,"",  100.0,"",  100.0,"",  100.0,"",
"Secondary (high) school diploma or equivalency certificate","  No high school diploma or equivalency certificate",,  7125,"",  3430,"",  3695,"",    5.6,"",    5.5,"",    5.8,"",
"Secondary (high) school diploma or equivalency certificate","  With high school diploma or equivalency certificate",166,119005,"", 59075,"", 59930,"",   94.3,"",   94.5,"",   94.2,"",
"Secondary (high) school diploma or equivalency certificate","Total - Secondary (high) school diploma or equivalency certificate for the population aged 25 to 64 years in private households - 25% sample data",165,102960,"", 52115,"", 50840,"",  100.0,"",  100.0,"",  100.0,"",
"Secondary (high) school diploma or equivalency certificate","  No high school diploma or equivalency certificate",,  3220,"",  1780,"",  1440,"",    3.1,"",    3.4,"",    2.8,"",
"Secondary (high) school diploma or equivalency certificate","  With high school diploma or equivalency certificate",166, 99740,"", 50340,"", 49400,"",   96.9,"",   96.6,"",   97.2,"",
"Highest certificate, diploma or degree","Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",165,126135,"", 62505,"", 63630,"",  100.0,"",  100.0,"",  100.0,"",
"Highest certificate, diploma or degree","  No certificate, diploma or degree",,  6555,"",  3135,"",  3420,"",    5.2,"",    5.0,"",    5.4,"",
"Highest certificate, diploma or degree","  High (secondary) school diploma or equivalency certificate",167, 17105,"",  9315,"",  7790,"",   13.6,"",   14.9,"",   12.2,"",
"Highest certificate, diploma or degree","  Postsecondary certificate, diploma or degree",,102470,"", 50055,"", 52420,"",   81.2,"",   80.1,"",   82.4,"",
"Highest certificate, diploma or degree","    Postsecondary certificate or diploma below bachelor level",, 19910,"",  9715,"", 10190,"",   15.8,"",   15.5,"",   16.0,"",
"Highest certificate, diploma or degree","      Apprenticeship or trades certificate or diploma",,  2285,"",  1345,"",   935,"",    1.8,"",    2.2,"",    1.5,"",
"Highest certificate, diploma or degree","        Non-apprenticeship trades certificate or diploma",168,  1315,"",   700,"",   620,"",    1.0,"",    1.1,"",    1.0,"",
"Highest certificate, diploma or degree","        Apprenticeship certificate",169,   970,"",   650,"",   320,"",    0.8,"",    1.0,"",    0.5,"",
"Highest certificate, diploma or degree","      College, CEGEP or other non-university certificate or diploma",170, 14670,"",  7040,"",  7635,"",   11.6,"",   11.3,"",   12.0,"",
"Highest certificate, diploma or degree","      University certificate or diploma below bachelor level",,  2955,"",  1330,"",  1620,"",    2.3,"",    2.1,"",    2.5,"",
"Highest certificate, diploma or degree","    Bachelor's degree or higher",, 82565,"", 40340,"", 42225,"",   65.5,"",   64.5,"",   66.4,"",
"Highest certificate, diploma or degree","      Bachelor's degree",, 52415,"", 25930,"", 26485,"",   41.6,"",   41.5,"",   41.6,"",
"Highest certificate, diploma or degree","      University certificate or diploma above bachelor level",,  4220,"",  1815,"",  2400,"",    3.3,"",    2.9,"",    3.8,"",
"Highest certificate, diploma or degree","      Degree in medicine, dentistry, veterinary medicine or optometry",,  1545,"",   690,"",   855,"",    1.2,"",    1.1,"",    1.3,"",
"Highest certificate, diploma or degree","      Master's degree",, 22025,"", 10665,"", 11365,"",   17.5,"",   17.1,"",   17.9,"",
"Highest certificate, diploma or degree","      Earned doctorate",171,  2360,"",  1245,"",  1115,"",    1.9,"",    2.0,"",    1.8,"",
"Highest certificate, diploma or degree","Total - Highest certificate, diploma or degree for the population aged 25 to 64 years in private households - 25% sample data",165,102960,"", 52120,"", 50845,"",  100.0,"",  100.0,"",  100.0,"",
"Highest certificate, diploma or degree","  No certificate, diploma or degree",,  2805,"",  1560,"",  1240,"",    2.7,"",    3.0,"",    2.4,"",
"Highest certificate, diploma or degree","  High (secondary) school diploma or equivalency certificate",167, 10855,"",  6470,"",  4390,"",   10.5,"",   12.4,"",    8.6,"",
"Highest certificate, diploma or degree","  Postsecondary certificate, diploma or degree",, 89305,"", 44090,"", 45215,"",   86.7,"",   84.6,"",   88.9,"",
"Highest certificate, diploma or degree","    Postsecondary certificate or diploma below bachelor level",, 16390,"",  8265,"",  8130,"",   15.9,"",   15.9,"",   16.0,"",
"Highest certificate, diploma or degree","      Apprenticeship or trades certificate or diploma",,  1780,"",  1105,"",   670,"",    1.7,"",    2.1,"",    1.3,"",
"Highest certificate, diploma or degree","        Non-apprenticeship trades certificate or diploma",168,  1020,"",   580,"",   440,"",    1.0,"",    1.1,"",    0.9,"",
"Highest certificate, diploma or degree","        Apprenticeship certificate",169,   760,"",   525,"",   230,"",    0.7,"",    1.0,"",    0.5,"",
"Highest certificate, diploma or degree","      College, CEGEP or other non-university certificate or diploma",170, 12240,"",  6065,"",  6175,"",   11.9,"",   11.6,"",   12.1,"",
"Highest certificate, diploma or degree","      University certificate or diploma below bachelor level",,  2370,"",  1090,"",  1280,"",    2.3,"",    2.1,"",    2.5,"",
"Highest certificate, diploma or degree","    Bachelor's degree or higher",, 72910,"", 35825,"", 37085,"",   70.8,"",   68.7,"",   72.9,"",
"Highest certificate, diploma or degree","      Bachelor's degree",, 45155,"", 22605,"", 22550,"",   43.9,"",   43.4,"",   44.4,"",
"Highest certificate, diploma or degree","      University certificate or diploma above bachelor level",,  3775,"",  1580,"",  2195,"",    3.7,"",    3.0,"",    4.3,"",
"Highest certificate, diploma or degree","      Degree in medicine, dentistry, veterinary medicine or optometry",,  1430,"",   630,"",   795,"",    1.4,"",    1.2,"",    1.6,"",
"Highest certificate, diploma or degree","      Master's degree",, 20520,"",  9990,"", 10530,"",   19.9,"",   19.2,"",   20.7,"",
"Highest certificate, diploma or degree","      Earned doctorate",171,  2030,"",  1020,"",  1015,"",    2.0,"",    2.0,"",    2.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","Total - Major field of study - Classification of Instructional Programs (CIP) 2021 for the population aged 15 years and over in private households - 25% sample data",172,126130,"", 62505,"", 63625,"",  100.0,"",  100.0,"",  100.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  No postsecondary certificate, diploma or degree",173, 23660,"", 12450,"", 11210,"",   18.8,"",   19.9,"",   17.6,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Education",,  2130,"",   485,"",  1650,"",    1.7,"",    0.8,"",    2.6,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    13. Education",,  2130,"",   485,"",  1650,"",    1.7,"",    0.8,"",    2.6,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Visual and performing arts, and communications technologies",,  7520,"",  3345,"",  4175,"",    6.0,"",    5.4,"",    6.6,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    10. Communications technologies/technicians and support services",,   700,"",   470,"",   235,"",    0.6,"",    0.8,"",    0.4,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    50. Visual and performing arts",,  6825,"",  2875,"",  3945,"",    5.4,"",    4.6,"",    6.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Humanities",,  5735,"",  2150,"",  3580,"",    4.5,"",    3.4,"",    5.6,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    16. Indigenous and foreign languages, literatures, and linguistics",,   615,"",   170,"",   445,"",    0.5,"",    0.3,"",    0.7,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    23. English language and literature/letters",,  1785,"",   610,"",  1175,"",    1.4,"",    1.0,"",    1.8,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    24. Liberal arts and sciences, general studies and humanities",,  1605,"",   485,"",  1115,"",    1.3,"",    0.8,"",    1.8,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30A Interdisciplinary humanities",174,   140,"",    60,"",    80,"",    0.1,"",    0.1,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    38. Philosophy and religious studies",,   525,"",   305,"",   225,"",    0.4,"",    0.5,"",    0.4,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    39. Theology and religious vocations",,   100,"",    70,"",    30,"",    0.1,"",    0.1,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    54. History",,   830,"",   435,"",   390,"",    0.7,"",    0.7,"",    0.6,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    55. French language and literature/lettersCAN",,   135,"",    15,"",   115,"",    0.1,"",    0.0,"",    0.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Social and behavioural sciences and law",, 18680,"",  7335,"", 11345,"",   14.8,"",   11.7,"",   17.8,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    05. Area, ethnic, cultural, gender, and group studies",,   270,"",    70,"",   200,"",    0.2,"",    0.1,"",    0.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    09. Communication, journalism and related programs",,  3875,"",  1280,"",  2590,"",    3.1,"",    2.0,"",    4.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    19. Family and consumer sciences/human sciences",,   875,"",   150,"",   720,"",    0.7,"",    0.2,"",    1.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    22. Legal professions and studies",,  3130,"",  1270,"",  1865,"",    2.5,"",    2.0,"",    2.9,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30B Interdisciplinary social and behavioural sciences",175,   460,"",   185,"",   275,"",    0.4,"",    0.3,"",    0.4,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    42. Psychology",,  2320,"",   540,"",  1780,"",    1.8,"",    0.9,"",    2.8,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    45. Social sciences",,  7750,"",  3835,"",  3910,"",    6.1,"",    6.1,"",    6.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Business, management and public administration",, 32165,"", 16355,"", 15810,"",   25.5,"",   26.2,"",   24.8,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30.16 Accounting and computer science",,    30,"",     0,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    44. Public administration and social service professions",,  1325,"",   305,"",  1020,"",    1.1,"",    0.5,"",    1.6,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    52. Business, management, marketing and related support services",, 30810,"", 16045,"", 14770,"",   24.4,"",   25.7,"",   23.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Physical and life sciences and technologies",,  4985,"",  2295,"",  2690,"",    4.0,"",    3.7,"",    4.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    26. Biological and biomedical sciences",,  2760,"",  1170,"",  1590,"",    2.2,"",    1.9,"",    2.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30.01 Biological and physical sciences",,   960,"",   385,"",   580,"",    0.8,"",    0.6,"",    0.9,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30C Other interdisciplinary physical and life sciences",176,   175,"",    50,"",   125,"",    0.1,"",    0.1,"",    0.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    40. Physical sciences",,  1035,"",   675,"",   360,"",    0.8,"",    1.1,"",    0.6,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    41. Science technologies/technicians",,    50,"",    15,"",    35,"",    0.0,"",    0.0,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Mathematics, computer and information sciences",,  8020,"",  5380,"",  2645,"",    6.4,"",    8.6,"",    4.2,"",
