"Census Profile, 2021 Census of Population"
,,,"Scarborough Centre [Federal electoral district (2013 Representation Order)], Ontario",,,,,,,,,,,,
"Ethnic or cultural origin","  North African, n.o.s.",155,    20,"",    10,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Huron (Wendat)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Saskatchewanian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Buddhist",,    70,"",    35,"",    35,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Gaspesian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Norman",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Southern or East African, n.o.s.",156,   145,"",    70,"",    70,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Ivorian",,    35,"",    20,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Saulteaux",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Anishinaabe, n.o.s.",157,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Burundian",,    25,"",    10,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Tigrinya",,    75,"",    30,"",    40,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Nicaraguan",,    50,"",    25,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Mauritian",,    25,"",    15,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Kenyan",,   110,"",    55,"",    60,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Oji-Cree",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Vincentian",,   285,"",   115,"",   170,"",    0.3,"",    0.2,"",    0.3,"",
"Ethnic or cultural origin","  Jordanian",,    25,"",    20,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Manitoban",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Cape Bretoner",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Rwandan",,    50,"",    10,"",    40,"",    0.0,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Grenadian",,   120,"",    25,"",    90,"",    0.1,"",    0.0,"",    0.2,"",
"Ethnic or cultural origin","  Malayali",,   120,"",    65,"",    55,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Chaldean",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Sinhalese",,   130,"",    40,"",    85,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Mayan",,    50,"",    20,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Honduran",,    25,"",    20,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Cherokee",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Qalipu Mi'kmaq",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Indo-Caribbean",,   235,"",    95,"",   140,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  Flemish",,    20,"",     0,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  United Empire Loyalist",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Senegalese",,    15,"",     0,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Azerbaijani",,    45,"",    35,"",    15,"",    0.0,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Sicilian",,    55,"",    25,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Pashtun",,    80,"",    40,"",    45,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Malay",,   215,"",    95,"",   120,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  Goan",,    85,"",    60,"",    25,"",    0.1,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Bantu, n.o.s.",158,    45,"",    20,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Tibetan",,    95,"",    45,"",    50,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Zimbabwean",,    40,"",    25,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Burmese",,    10,"",    10,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Mongolian",,    25,"",     0,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Azorean",,    10,"",     0,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Atikamekw",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Bamileke",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Indo-Guyanese",,   300,"",   115,"",   190,"",    0.3,"",    0.2,"",    0.3,"",
"Ethnic or cultural origin","  Ugandan",,    80,"",    30,"",    50,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Oromo",,   145,"",    70,"",    75,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Tanzanian",,    80,"",    35,"",    35,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Yemeni",,   125,"",    55,"",    70,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Central African",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Libyan",,    35,"",    15,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Basque",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Uruguayan",,    30,"",    15,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Akan, n.o.s.",159,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Central or West African, n.o.s.",160,    35,"",    15,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Igorot",,    55,"",    25,"",    30,"",    0.0,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Fulani",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Woodland Cree",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Guinean",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  St. Lucian",,    85,"",    40,"",    45,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Prince Edward Islander",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Maliseet",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Beninese",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Telugu",,   130,"",    90,"",    40,"",    0.1,"",    0.2,"",    0.1,"",
"Ethnic or cultural origin","  Roma",,    40,"",    25,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Costa Rican",,    20,"",    15,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  African Nova Scotian",,    80,"",    25,"",    55,"",    0.1,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Malagasy",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Kashmiri",,    20,"",    10,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Singaporean",,    25,"",    15,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Karen",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Edo",,    20,"",    10,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Tajik",,   150,"",    75,"",    75,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Amhara",,   185,"",    95,"",    90,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  Paraguayan",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Religion","Total - Religion for the population in private households - 25% sample data",161,111560,"", 54205,"", 57355,"",  100.0,"",  100.0,"",  100.0,"",
"Religion","  Buddhist",,  1820,"",   765,"",  1050,"",    1.6,"",    1.4,"",    1.8,"",
"Religion","  Christian",, 53500,"", 24245,"", 29255,"",   48.0,"",   44.7,"",   51.0,"",
"Religion","    Christian, n.o.s.",162, 10115,"",  4730,"",  5390,"",    9.1,"",    8.7,"",    9.4,"",
"Religion","    Anabaptist",,    30,"",    20,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Religion","    Anglican",,  2025,"",   845,"",  1180,"",    1.8,"",    1.6,"",    2.1,"",
"Religion","    Baptist",,  1140,"",   530,"",   615,"",    1.0,"",    1.0,"",    1.1,"",
"Religion","    Catholic",, 26460,"", 12060,"", 14400,"",   23.7,"",   22.2,"",   25.1,"",
"Religion","    Christian Orthodox",,  6315,"",  2995,"",  3320,"",    5.7,"",    5.5,"",    5.8,"",
"Religion","    Jehovah's Witness",,   320,"",   115,"",   200,"",    0.3,"",    0.2,"",    0.3,"",
"Religion","    Latter Day Saints",,   100,"",    40,"",    65,"",    0.1,"",    0.1,"",    0.1,"",
"Religion","    Lutheran",,   400,"",   175,"",   225,"",    0.4,"",    0.3,"",    0.4,"",
"Religion","    Methodist and Wesleyan (Holiness)",,   335,"",   145,"",   190,"",    0.3,"",    0.3,"",    0.3,"",
"Religion","    Pentecostal and other Charismatic",,  1670,"",   650,"",  1020,"",    1.5,"",    1.2,"",    1.8,"",
"Religion","    Presbyterian",,   865,"",   330,"",   530,"",    0.8,"",    0.6,"",    0.9,"",
"Religion","    Reformed",,    30,"",    20,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Religion","    United Church",,  1500,"",   640,"",   855,"",    1.3,"",    1.2,"",    1.5,"",
"Religion","    Other Christian and Christian-related traditions",,  2185,"",   940,"",  1250,"",    2.0,"",    1.7,"",    2.2,"",
"Religion","  Hindu",, 15505,"",  8060,"",  7445,"",   13.9,"",   14.9,"",   13.0,"",
"Religion","  Jewish",,   120,"",    55,"",    65,"",    0.1,"",    0.1,"",    0.1,"",
"Religion","  Muslim",, 19375,"",  9830,"",  9545,"",   17.4,"",   18.1,"",   16.6,"",
"Religion","  Sikh",,   710,"",   395,"",   310,"",    0.6,"",    0.7,"",    0.5,"",
"Religion","  Traditional (North American Indigenous) spirituality",,    25,"",    15,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Religion","  Other religions and spiritual traditions",,   580,"",   290,"",   295,"",    0.5,"",    0.5,"",    0.5,"",
"Religion","  No religion and secular perspectives",, 19930,"", 10550,"",  9385,"",   17.9,"",   19.5,"",   16.4,"",
"Mobility status 1 year ago","Total - Mobility status 1 year ago - 25% sample data",163,110525,"", 53640,"", 56880,"",  100.0,"",  100.0,"",  100.0,"",
"Mobility status 1 year ago","  Non-movers",,100410,"", 48510,"", 51905,"",   90.8,"",   90.4,"",   91.3,"",
"Mobility status 1 year ago","  Movers",, 10110,"",  5135,"",  4980,"",    9.1,"",    9.6,"",    8.8,"",
"Mobility status 1 year ago","    Non-migrants",,  7435,"",  3845,"",  3585,"",    6.7,"",    7.2,"",    6.3,"",
"Mobility status 1 year ago","    Migrants",,  2675,"",  1285,"",  1395,"",    2.4,"",    2.4,"",    2.5,"",
"Mobility status 1 year ago","      Internal migrants",,  1240,"",   575,"",   665,"",    1.1,"",    1.1,"",    1.2,"",
"Mobility status 1 year ago","        Intraprovincial migrants",,   960,"",   425,"",   535,"",    0.9,"",    0.8,"",    0.9,"",
"Mobility status 1 year ago","        Interprovincial migrants",,   280,"",   150,"",   130,"",    0.3,"",    0.3,"",    0.2,"",
"Mobility status 1 year ago","      External migrants",,  1435,"",   710,"",   725,"",    1.3,"",    1.3,"",    1.3,"",
"Mobility status 5 years ago","Total - Mobility status 5 years ago - 25% sample data",164,106395,"", 51460,"", 54930,"",  100.0,"",  100.0,"",  100.0,"",
"Mobility status 5 years ago","  Non-movers",, 71635,"", 34045,"", 37590,"",   67.3,"",   66.2,"",   68.4,"",
"Mobility status 5 years ago","  Movers",, 34755,"", 17415,"", 17340,"",   32.7,"",   33.8,"",   31.6,"",
"Mobility status 5 years ago","    Non-migrants",, 19780,"",  9550,"", 10225,"",   18.6,"",   18.6,"",   18.6,"",
"Mobility status 5 years ago","    Migrants",, 14980,"",  7860,"",  7120,"",   14.1,"",   15.3,"",   13.0,"",
"Mobility status 5 years ago","      Internal migrants",,  4380,"",  2225,"",  2155,"",    4.1,"",    4.3,"",    3.9,"",
"Mobility status 5 years ago","        Intraprovincial migrants",,  3500,"",  1740,"",  1765,"",    3.3,"",    3.4,"",    3.2,"",
"Mobility status 5 years ago","        Interprovincial migrants",,   880,"",   490,"",   390,"",    0.8,"",    1.0,"",    0.7,"",
"Mobility status 5 years ago","      External migrants",, 10600,"",  5640,"",  4965,"",   10.0,"",   11.0,"",    9.0,"",
"Secondary (high) school diploma or equivalency certificate","Total - Secondary (high) school diploma or equivalency certificate for the population aged 15 years and over in private households - 25% sample data",165, 94590,"", 45335,"", 49255,"",  100.0,"",  100.0,"",  100.0,"",
"Secondary (high) school diploma or equivalency certificate","  No high school diploma or equivalency certificate",, 17970,"",  8420,"",  9550,"",   19.0,"",   18.6,"",   19.4,"",
"Secondary (high) school diploma or equivalency certificate","  With high school diploma or equivalency certificate",166, 76620,"", 36920,"", 39705,"",   81.0,"",   81.4,"",   80.6,"",
"Secondary (high) school diploma or equivalency certificate","Total - Secondary (high) school diploma or equivalency certificate for the population aged 25 to 64 years in private households - 25% sample data",165, 61385,"", 29685,"", 31700,"",  100.0,"",  100.0,"",  100.0,"",
"Secondary (high) school diploma or equivalency certificate","  No high school diploma or equivalency certificate",,  7655,"",  3840,"",  3815,"",   12.5,"",   12.9,"",   12.0,"",
"Secondary (high) school diploma or equivalency certificate","  With high school diploma or equivalency certificate",166, 53725,"", 25845,"", 27880,"",   87.5,"",   87.1,"",   87.9,"",
"Highest certificate, diploma or degree","Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",165, 94595,"", 45335,"", 49260,"",  100.0,"",  100.0,"",  100.0,"",
"Highest certificate, diploma or degree","  No certificate, diploma or degree",, 16805,"",  7830,"",  8980,"",   17.8,"",   17.3,"",   18.2,"",
"Highest certificate, diploma or degree","  High (secondary) school diploma or equivalency certificate",167, 27495,"", 13870,"", 13620,"",   29.1,"",   30.6,"",   27.6,"",
"Highest certificate, diploma or degree","  Postsecondary certificate, diploma or degree",, 50290,"", 23635,"", 26655,"",   53.2,"",   52.1,"",   54.1,"",
"Highest certificate, diploma or degree","    Postsecondary certificate or diploma below bachelor level",, 23080,"", 10850,"", 12225,"",   24.4,"",   23.9,"",   24.8,"",
"Highest certificate, diploma or degree","      Apprenticeship or trades certificate or diploma",,  3725,"",  2415,"",  1310,"",    3.9,"",    5.3,"",    2.7,"",
"Highest certificate, diploma or degree","        Non-apprenticeship trades certificate or diploma",168,  2180,"",  1305,"",   870,"",    2.3,"",    2.9,"",    1.8,"",
"Highest certificate, diploma or degree","        Apprenticeship certificate",169,  1555,"",  1110,"",   445,"",    1.6,"",    2.4,"",    0.9,"",
"Highest certificate, diploma or degree","      College, CEGEP or other non-university certificate or diploma",170, 16310,"",  7020,"",  9295,"",   17.2,"",   15.5,"",   18.9,"",
"Highest certificate, diploma or degree","      University certificate or diploma below bachelor level",,  3045,"",  1420,"",  1620,"",    3.2,"",    3.1,"",    3.3,"",
"Highest certificate, diploma or degree","    Bachelor's degree or higher",, 27210,"", 12785,"", 14425,"",   28.8,"",   28.2,"",   29.3,"",
"Highest certificate, diploma or degree","      Bachelor's degree",, 18920,"",  8570,"", 10350,"",   20.0,"",   18.9,"",   21.0,"",
"Highest certificate, diploma or degree","      University certificate or diploma above bachelor level",,  1820,"",   875,"",   945,"",    1.9,"",    1.9,"",    1.9,"",
"Highest certificate, diploma or degree","      Degree in medicine, dentistry, veterinary medicine or optometry",,   495,"",   200,"",   295,"",    0.5,"",    0.4,"",    0.6,"",
"Highest certificate, diploma or degree","      Master's degree",,  5555,"",  2870,"",  2680,"",    5.9,"",    6.3,"",    5.4,"",
"Highest certificate, diploma or degree","      Earned doctorate",171,   430,"",   270,"",   160,"",    0.5,"",    0.6,"",    0.3,"",
"Highest certificate, diploma or degree","Total - Highest certificate, diploma or degree for the population aged 25 to 64 years in private households - 25% sample data",165, 61385,"", 29685,"", 31695,"",  100.0,"",  100.0,"",  100.0,"",
"Highest certificate, diploma or degree","  No certificate, diploma or degree",,  6935,"",  3505,"",  3425,"",   11.3,"",   11.8,"",   10.8,"",
"Highest certificate, diploma or degree","  High (secondary) school diploma or equivalency certificate",167, 15430,"",  8225,"",  7200,"",   25.1,"",   27.7,"",   22.7,"",
"Highest certificate, diploma or degree","  Postsecondary certificate, diploma or degree",, 39025,"", 17950,"", 21070,"",   63.6,"",   60.5,"",   66.5,"",
"Highest certificate, diploma or degree","    Postsecondary certificate or diploma below bachelor level",, 16980,"",  7740,"",  9235,"",   27.7,"",   26.1,"",   29.1,"",
"Highest certificate, diploma or degree","      Apprenticeship or trades certificate or diploma",,  2485,"",  1585,"",   905,"",    4.0,"",    5.3,"",    2.9,"",
"Highest certificate, diploma or degree","        Non-apprenticeship trades certificate or diploma",168,  1505,"",   900,"",   600,"",    2.5,"",    3.0,"",    1.9,"",
"Highest certificate, diploma or degree","        Apprenticeship certificate",169,   985,"",   680,"",   300,"",    1.6,"",    2.3,"",    0.9,"",
