"Census Profile, 2021 Census of Population"
,,,"Toronto--St. Paul's [Federal electoral district (2013 Representation Order)], Ontario",,,,,,,,,,,,
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30.16 Accounting and computer science",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    44. Public administration and social service professions",,  1415,"",   265,"",  1150,"",    1.4,"",    0.6,"",    2.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    52. Business, management, marketing and related support services",, 16020,"",  8100,"",  7925,"",   15.9,"",   17.6,"",   14.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Physical and life sciences and technologies",,  3285,"",  1495,"",  1790,"",    3.3,"",    3.2,"",    3.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    26. Biological and biomedical sciences",,  1705,"",   685,"",  1020,"",    1.7,"",    1.5,"",    1.9,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30.01 Biological and physical sciences",,   655,"",   230,"",   425,"",    0.7,"",    0.5,"",    0.8,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30C Other interdisciplinary physical and life sciences",176,   120,"",    50,"",    70,"",    0.1,"",    0.1,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    40. Physical sciences",,   775,"",   520,"",   255,"",    0.8,"",    1.1,"",    0.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    41. Science technologies/technicians",,    35,"",    10,"",    30,"",    0.0,"",    0.0,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Mathematics, computer and information sciences",,  4130,"",  2470,"",  1660,"",    4.1,"",    5.4,"",    3.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    11. Computer and information sciences and support services",,  2870,"",  1880,"",   990,"",    2.9,"",    4.1,"",    1.8,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    25. Library science",,   295,"",    40,"",   255,"",    0.3,"",    0.1,"",    0.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    27. Mathematics and statistics",,   800,"",   435,"",   370,"",    0.8,"",    0.9,"",    0.7,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30D Interdisciplinary mathematics, computer and information sciences",177,   160,"",   120,"",    50,"",    0.2,"",    0.3,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Architecture, engineering, and related trades",,  7995,"",  6080,"",  1915,"",    7.9,"",   13.2,"",    3.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    04. Architecture and related services",,  1360,"",   800,"",   565,"",    1.4,"",    1.7,"",    1.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    14. Engineering",,  4330,"",  3240,"",  1095,"",    4.3,"",    7.0,"",    2.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    15. Engineering/engineering-related technologies/technicians",,  1090,"",   875,"",   210,"",    1.1,"",    1.9,"",    0.4,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30.12 Historic preservation and conservation",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    46. Construction trades",,   615,"",   595,"",    20,"",    0.6,"",    1.3,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    47. Mechanic and repair technologies/technicians",,   375,"",   355,"",    20,"",    0.4,"",    0.8,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    48. Precision production",,   225,"",   210,"",    10,"",    0.2,"",    0.5,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Agriculture, natural resources and conservation",,   825,"",   315,"",   505,"",    0.8,"",    0.7,"",    0.9,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    01. Agricultural and veterinary sciences/services/operations and related fields",178,   380,"",   145,"",   235,"",    0.4,"",    0.3,"",    0.4,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    03. Natural resources and conservation",,   435,"",   170,"",   270,"",    0.4,"",    0.4,"",    0.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Health and related fields",,  7715,"",  2230,"",  5485,"",    7.7,"",    4.8,"",   10.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30.37 Design for human health",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    31. Parks, recreation, leisure, fitness, and kinesiology",,   770,"",   345,"",   425,"",    0.8,"",    0.7,"",    0.8,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    51. Health professions and related programs",178,  6245,"",  1475,"",  4775,"",    6.2,"",    3.2,"",    8.8,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    60. Health professions residency/fellowship programs",,    50,"",    20,"",    30,"",    0.0,"",    0.0,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    61. Medical residency/fellowship programs",,   650,"",   385,"",   265,"",    0.6,"",    0.8,"",    0.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Personal, protective and transportation services",,  1615,"",   770,"",   845,"",    1.6,"",    1.7,"",    1.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    12. Culinary, entertainment, and personal services",,  1140,"",   430,"",   710,"",    1.1,"",    0.9,"",    1.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    28. Military science, leadership and operational art",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    29. Military technologies and applied sciences",,    20,"",    20,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    43. Security and protective services",,   255,"",   165,"",    90,"",    0.3,"",    0.4,"",    0.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    49. Transportation and materials moving",,   195,"",   155,"",    40,"",    0.2,"",    0.3,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Other",179,    20,"",     0,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","Total - Major field of study - Classification of Instructional Programs (CIP) 2021 for the population aged 25 to 64 years in private households - 25% sample data",172, 68685,"", 32265,"", 36420,"",  100.0,"",  100.0,"",  100.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  No postsecondary certificate, diploma or degree",173, 11505,"",  6465,"",  5040,"",   16.8,"",   20.0,"",   13.8,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Education",,  2225,"",   485,"",  1745,"",    3.2,"",    1.5,"",    4.8,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    13. Education",,  2225,"",   485,"",  1745,"",    3.2,"",    1.5,"",    4.8,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Visual and performing arts, and communications technologies",,  4575,"",  1900,"",  2675,"",    6.7,"",    5.9,"",    7.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    10. Communications technologies/technicians and support services",,   350,"",   245,"",   105,"",    0.5,"",    0.8,"",    0.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    50. Visual and performing arts",,  4225,"",  1655,"",  2570,"",    6.2,"",    5.1,"",    7.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Humanities",,  4735,"",  1840,"",  2895,"",    6.9,"",    5.7,"",    7.9,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    16. Indigenous and foreign languages, literatures, and linguistics",,   490,"",   115,"",   375,"",    0.7,"",    0.4,"",    1.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    23. English language and literature/letters",,  1510,"",   510,"",  1000,"",    2.2,"",    1.6,"",    2.7,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    24. Liberal arts and sciences, general studies and humanities",,   955,"",   345,"",   610,"",    1.4,"",    1.1,"",    1.7,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30A Interdisciplinary humanities",174,   130,"",    45,"",    90,"",    0.2,"",    0.1,"",    0.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    38. Philosophy and religious studies",,   565,"",   350,"",   215,"",    0.8,"",    1.1,"",    0.6,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    39. Theology and religious vocations",,   140,"",    80,"",    60,"",    0.2,"",    0.2,"",    0.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    54. History",,   780,"",   370,"",   415,"",    1.1,"",    1.1,"",    1.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    55. French language and literature/lettersCAN",,   160,"",    25,"",   135,"",    0.2,"",    0.1,"",    0.4,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Social and behavioural sciences and law",, 12215,"",  4660,"",  7550,"",   17.8,"",   14.4,"",   20.7,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    05. Area, ethnic, cultural, gender, and group studies",,   265,"",    50,"",   215,"",    0.4,"",    0.2,"",    0.6,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    09. Communication, journalism and related programs",,  1840,"",   645,"",  1190,"",    2.7,"",    2.0,"",    3.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    19. Family and consumer sciences/human sciences",,   760,"",    90,"",   670,"",    1.1,"",    0.3,"",    1.8,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    22. Legal professions and studies",,  2820,"",  1235,"",  1590,"",    4.1,"",    3.8,"",    4.4,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30B Interdisciplinary social and behavioural sciences",175,   375,"",   140,"",   230,"",    0.5,"",    0.4,"",    0.6,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    42. Psychology",,  1695,"",   420,"",  1275,"",    2.5,"",    1.3,"",    3.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    45. Social sciences",,  4465,"",  2075,"",  2385,"",    6.5,"",    6.4,"",    6.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Business, management and public administration",, 13890,"",  6705,"",  7190,"",   20.2,"",   20.8,"",   19.7,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30.16 Accounting and computer science",,    10,"",     0,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    44. Public administration and social service professions",,  1035,"",   230,"",   805,"",    1.5,"",    0.7,"",    2.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    52. Business, management, marketing and related support services",, 12845,"",  6470,"",  6370,"",   18.7,"",   20.1,"",   17.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Physical and life sciences and technologies",,  2420,"",  1090,"",  1325,"",    3.5,"",    3.4,"",    3.6,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    26. Biological and biomedical sciences",,  1300,"",   505,"",   795,"",    1.9,"",    1.6,"",    2.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30.01 Biological and physical sciences",,   445,"",   180,"",   265,"",    0.6,"",    0.6,"",    0.7,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30C Other interdisciplinary physical and life sciences",176,    80,"",    35,"",    45,"",    0.1,"",    0.1,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    40. Physical sciences",,   560,"",   365,"",   195,"",    0.8,"",    1.1,"",    0.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    41. Science technologies/technicians",,    30,"",    10,"",    20,"",    0.0,"",    0.0,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Mathematics, computer and information sciences",,  3480,"",  2160,"",  1320,"",    5.1,"",    6.7,"",    3.6,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    11. Computer and information sciences and support services",,  2640,"",  1715,"",   925,"",    3.8,"",    5.3,"",    2.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    25. Library science",,   130,"",    35,"",    95,"",    0.2,"",    0.1,"",    0.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    27. Mathematics and statistics",,   580,"",   320,"",   260,"",    0.8,"",    1.0,"",    0.7,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30D Interdisciplinary mathematics, computer and information sciences",177,   130,"",    90,"",    45,"",    0.2,"",    0.3,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Architecture, engineering, and related trades",,  6245,"",  4595,"",  1650,"",    9.1,"",   14.2,"",    4.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    04. Architecture and related services",,  1020,"",   540,"",   485,"",    1.5,"",    1.7,"",    1.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    14. Engineering",,  3560,"",  2600,"",   960,"",    5.2,"",    8.1,"",    2.6,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    15. Engineering/engineering-related technologies/technicians",,   830,"",   645,"",   180,"",    1.2,"",    2.0,"",    0.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30.12 Historic preservation and conservation",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    46. Construction trades",,   455,"",   440,"",    20,"",    0.7,"",    1.4,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    47. Mechanic and repair technologies/technicians",,   225,"",   225,"",     0,"",    0.3,"",    0.7,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    48. Precision production",,   160,"",   155,"",    10,"",    0.2,"",    0.5,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Agriculture, natural resources and conservation",,   635,"",   265,"",   375,"",    0.9,"",    0.8,"",    1.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    01. Agricultural and veterinary sciences/services/operations and related fields",178,   270,"",   115,"",   160,"",    0.4,"",    0.4,"",    0.4,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    03. Natural resources and conservation",,   365,"",   155,"",   215,"",    0.5,"",    0.5,"",    0.6,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Health and related fields",,  5445,"",  1445,"",  4000,"",    7.9,"",    4.5,"",   11.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30.37 Design for human health",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
