"Census Profile, 2021 Census of Population"
,,,"Etobicoke North [Federal electoral district (2013 Representation Order)], Ontario",,,,,,,,,,,,
"Ethnic or cultural origin","  First Nations (North American Indian), n.o.s.",125,   255,"",   105,"",   150,"",    0.2,"",    0.2,"",    0.3,"",
"Ethnic or cultural origin","  Métis",,   215,"",    85,"",   130,"",    0.2,"",    0.1,"",    0.2,"",
"Ethnic or cultural origin","  European, n.o.s.",126,   750,"",   340,"",   410,"",    0.7,"",    0.6,"",    0.7,"",
"Ethnic or cultural origin","  Russian",,   375,"",   150,"",   225,"",    0.3,"",    0.3,"",    0.4,"",
"Ethnic or cultural origin","  Norwegian",,    70,"",    20,"",    55,"",    0.1,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Welsh",,   350,"",   175,"",   180,"",    0.3,"",    0.3,"",    0.3,"",
"Ethnic or cultural origin","  Portuguese",,  2155,"",  1065,"",  1090,"",    1.9,"",    1.9,"",    1.9,"",
"Ethnic or cultural origin","  American",,   325,"",   160,"",   165,"",    0.3,"",    0.3,"",    0.3,"",
"Ethnic or cultural origin","  Spanish",,  1900,"",   940,"",   965,"",    1.7,"",    1.7,"",    1.7,"",
"Ethnic or cultural origin","  Swedish",,    75,"",    45,"",    25,"",    0.1,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Hungarian",,   540,"",   265,"",   275,"",    0.5,"",    0.5,"",    0.5,"",
"Ethnic or cultural origin","  Acadian",,    35,"",    25,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Pakistani",,  3305,"",  1680,"",  1625,"",    2.9,"",    3.0,"",    2.8,"",
"Ethnic or cultural origin","  African, n.o.s.",127,  4720,"",  2445,"",  2275,"",    4.1,"",    4.3,"",    3.9,"",
"Ethnic or cultural origin","  Jewish",,   215,"",   110,"",   105,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  Punjabi",,  2905,"",  1570,"",  1335,"",    2.5,"",    2.8,"",    2.3,"",
"Ethnic or cultural origin","  Vietnamese",,  1555,"",   690,"",   860,"",    1.4,"",    1.2,"",    1.5,"",
"Ethnic or cultural origin","  Arab, n.o.s.",128,   770,"",   375,"",   395,"",    0.7,"",    0.7,"",    0.7,"",
"Ethnic or cultural origin","  Greek",,   605,"",   320,"",   280,"",    0.5,"",    0.6,"",    0.5,"",
"Ethnic or cultural origin","  Jamaican",,  5655,"",  2530,"",  3125,"",    4.9,"",    4.5,"",    5.4,"",
"Ethnic or cultural origin","  Asian, n.o.s.",129,  1115,"",   550,"",   565,"",    1.0,"",    1.0,"",    1.0,"",
"Ethnic or cultural origin","  Cree, n.o.s.",130,    15,"",    15,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Korean",,   500,"",   255,"",   245,"",    0.4,"",    0.4,"",    0.4,"",
"Ethnic or cultural origin","  Romanian",,   275,"",   125,"",   155,"",    0.2,"",    0.2,"",    0.3,"",
"Ethnic or cultural origin","  Lebanese",,   155,"",    65,"",    85,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Iranian",,   260,"",   150,"",   110,"",    0.2,"",    0.3,"",    0.2,"",
"Ethnic or cultural origin","  Christian, n.i.e.",131,  1035,"",   505,"",   530,"",    0.9,"",    0.9,"",    0.9,"",
"Ethnic or cultural origin","  Danish",,    90,"",    40,"",    45,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  North American Indigenous, n.o.s.",132,   100,"",    50,"",    50,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Sikh",,  1825,"",   980,"",   845,"",    1.6,"",    1.7,"",    1.4,"",
"Ethnic or cultural origin","  Austrian",,   160,"",    80,"",    80,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Belgian",,    50,"",    10,"",    45,"",    0.0,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Haitian",,   340,"",   170,"",   170,"",    0.3,"",    0.3,"",    0.3,"",
"Ethnic or cultural origin","  Hindu",,  3040,"",  1670,"",  1365,"",    2.6,"",    2.9,"",    2.3,"",
"Ethnic or cultural origin","  Mexican",,   665,"",   325,"",   340,"",    0.6,"",    0.6,"",    0.6,"",
"Ethnic or cultural origin","  Mennonite",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Swiss",,    70,"",    30,"",    40,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Finnish",,    80,"",    35,"",    40,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Sri Lankan",,  1840,"",   945,"",   890,"",    1.6,"",    1.7,"",    1.5,"",
"Ethnic or cultural origin","  Croatian",,   570,"",   275,"",   295,"",    0.5,"",    0.5,"",    0.5,"",
"Ethnic or cultural origin","  Japanese",,   170,"",    80,"",    90,"",    0.1,"",    0.1,"",    0.2,"",
"Ethnic or cultural origin","  South Asian, n.o.s.",133,  1885,"",   910,"",   975,"",    1.6,"",    1.6,"",    1.7,"",
"Ethnic or cultural origin","  Mi'kmaq, n.o.s.",134,    55,"",    15,"",    35,"",    0.0,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Northern European, n.o.s.",135,    45,"",    15,"",    30,"",    0.0,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Muslim",,   985,"",   520,"",   465,"",    0.9,"",    0.9,"",    0.8,"",
"Ethnic or cultural origin","  Egyptian",,   225,"",   115,"",   110,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  Latin, Central or South American, n.o.s.",136,   900,"",   460,"",   435,"",    0.8,"",    0.8,"",    0.7,"",
"Ethnic or cultural origin","  Tamil",,  1370,"",   690,"",   680,"",    1.2,"",    1.2,"",    1.2,"",
"Ethnic or cultural origin","  Icelandic",,    10,"",     0,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Colombian",,   410,"",   175,"",   235,"",    0.4,"",    0.3,"",    0.4,"",
"Ethnic or cultural origin","  Moroccan",,    30,"",    20,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Czech",,    80,"",    25,"",    50,"",    0.1,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Syrian",,   230,"",   125,"",   110,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  Guyanese",,  3020,"",  1415,"",  1610,"",    2.6,"",    2.5,"",    2.8,"",
"Ethnic or cultural origin","  Afghan",,  1105,"",   575,"",   525,"",    1.0,"",    1.0,"",    0.9,"",
"Ethnic or cultural origin","  Black, n.o.s.",137,  1775,"",   750,"",  1025,"",    1.5,"",    1.3,"",    1.8,"",
"Ethnic or cultural origin","  Serbian",,   230,"",   105,"",   130,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  Ojibway",,    60,"",    40,"",    15,"",    0.1,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Newfoundlander",,   105,"",    50,"",    55,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Hong Konger",,    25,"",     0,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Ontarian",,   190,"",    85,"",   105,"",    0.2,"",    0.1,"",    0.2,"",
"Ethnic or cultural origin","  Persian",,   165,"",    95,"",    65,"",    0.1,"",    0.2,"",    0.1,"",
"Ethnic or cultural origin","  Trinidadian/Tobagonian",,  1130,"",   480,"",   650,"",    1.0,"",    0.8,"",    1.1,"",
"Ethnic or cultural origin","  Turkish",,   515,"",   285,"",   230,"",    0.4,"",    0.5,"",    0.4,"",
"Ethnic or cultural origin","  Inuit, n.o.s.",138,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Bangladeshi",,   500,"",   260,"",   245,"",    0.4,"",    0.5,"",    0.4,"",
"Ethnic or cultural origin","  Algerian",,    40,"",    30,"",    15,"",    0.0,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Brazilian",,   275,"",   145,"",   130,"",    0.2,"",    0.3,"",    0.2,"",
"Ethnic or cultural origin","  Nigerian",,  1460,"",   700,"",   760,"",    1.3,"",    1.2,"",    1.3,"",
"Ethnic or cultural origin","  Armenian",,   210,"",   115,"",    95,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  Slovak",,    65,"",    35,"",    35,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Eastern European, n.o.s.",139,    50,"",    30,"",    20,"",    0.0,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Somali",,  5145,"",  2480,"",  2665,"",    4.5,"",    4.4,"",    4.6,"",
"Ethnic or cultural origin","  Taiwanese",,    65,"",    30,"",    30,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Iraqi",,  2190,"",  1040,"",  1155,"",    1.9,"",    1.8,"",    2.0,"",
"Ethnic or cultural origin","  Salvadorean",,   870,"",   390,"",   480,"",    0.8,"",    0.7,"",    0.8,"",
"Ethnic or cultural origin","  African Caribbean",,  1240,"",   580,"",   665,"",    1.1,"",    1.0,"",    1.1,"",
"Ethnic or cultural origin","  East or Southeast Asian, n.o.s.",140,   420,"",   205,"",   220,"",    0.4,"",    0.4,"",    0.4,"",
"Ethnic or cultural origin","  West or Central Asian or Middle Eastern, n.o.s.",141,   250,"",   110,"",   145,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  Caribbean, n.o.s.",142,  1025,"",   430,"",   590,"",    0.9,"",    0.8,"",    1.0,"",
"Ethnic or cultural origin","  Algonquin",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  West Indian, n.o.s.",143,  1705,"",   810,"",   890,"",    1.5,"",    1.4,"",    1.5,"",
"Ethnic or cultural origin","  Lithuanian",,   105,"",    45,"",    55,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  South African",,    60,"",    35,"",    20,"",    0.1,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Australian",,    20,"",    15,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Palestinian",,   185,"",    80,"",   110,"",    0.2,"",    0.1,"",    0.2,"",
"Ethnic or cultural origin","  Chilean",,   435,"",   160,"",   275,"",    0.4,"",    0.3,"",    0.5,"",
"Ethnic or cultural origin","  Congolese",,   105,"",    40,"",    65,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Nova Scotian",,    30,"",    20,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Ethiopian",,   210,"",    90,"",   125,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  Hispanic, n.o.s.",144,   415,"",   190,"",   230,"",    0.4,"",    0.3,"",    0.4,"",
"Ethnic or cultural origin","  Peruvian",,   330,"",   140,"",   185,"",    0.3,"",    0.2,"",    0.3,"",
"Ethnic or cultural origin","  Yoruba",,   805,"",   375,"",   430,"",    0.7,"",    0.7,"",    0.7,"",
"Ethnic or cultural origin","  Cambodian (Khmer)",,   110,"",    60,"",    50,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Berber",,    40,"",    20,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Albanian",,   320,"",   185,"",   135,"",    0.3,"",    0.3,"",    0.2,"",
"Ethnic or cultural origin","  Maltese",,   365,"",   195,"",   170,"",    0.3,"",    0.3,"",    0.3,"",
"Ethnic or cultural origin","  Macedonian",,   105,"",    55,"",    55,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Slovenian",,   125,"",    65,"",    65,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Western European, n.o.s.",145,    50,"",    25,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  New Brunswicker",,    25,"",    15,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Gujarati",,  1340,"",   725,"",   615,"",    1.2,"",    1.3,"",    1.1,"",
"Ethnic or cultural origin","  Eritrean",,   305,"",   115,"",   195,"",    0.3,"",    0.2,"",    0.3,"",
"Ethnic or cultural origin","  African Canadian",,   725,"",   350,"",   375,"",    0.6,"",    0.6,"",    0.6,"",
"Ethnic or cultural origin","  Israeli",,    45,"",    30,"",    15,"",    0.0,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Mohawk",,    45,"",    25,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Czechoslovakian, n.o.s.",146,    15,"",    10,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Bulgarian",,    75,"",    40,"",    40,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Albertan",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Ghanaian",,  1500,"",   695,"",   800,"",    1.3,"",    1.2,"",    1.4,"",
"Ethnic or cultural origin","  Barbadian",,   245,"",   120,"",   130,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  African American",,   190,"",    90,"",    95,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  Yugoslavian, n.o.s.",147,    70,"",    50,"",    25,"",    0.1,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Tunisian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Slavic, n.o.s.",148,    80,"",    45,"",    35,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Cuban",,   360,"",   180,"",   180,"",    0.3,"",    0.3,"",    0.3,"",
"Ethnic or cultural origin","  Bosnian",,   120,"",    75,"",    40,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Venezuelan",,    65,"",    40,"",    30,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Innu/Montagnais, n.o.s.",149,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Latvian",,    20,"",    15,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Bengali",,   185,"",    80,"",   105,"",    0.2,"",    0.1,"",    0.2,"",
"Ethnic or cultural origin","  Cameroonian",,    40,"",    15,"",    30,"",    0.0,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Guatemalan",,   290,"",   155,"",   135,"",    0.3,"",    0.3,"",    0.2,"",
"Ethnic or cultural origin","  Indonesian",,    70,"",    35,"",    35,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Laotian",,    55,"",    30,"",    20,"",    0.0,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Ilocano",,    60,"",    40,"",    20,"",    0.1,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Northern Irish",,    65,"",    30,"",    40,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Celtic, n.o.s.",150,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  British Columbian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Ecuadorian",,   610,"",   295,"",   315,"",    0.5,"",    0.5,"",    0.5,"",
"Ethnic or cultural origin","  Franco Ontarian",,    35,"",    20,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Argentinian",,   155,"",    80,"",    75,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Estonian",,    15,"",     0,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Kurdish",,    60,"",    40,"",    25,"",    0.1,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Fijian",,    75,"",    35,"",    40,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Jatt",,   300,"",   160,"",   135,"",    0.3,"",    0.3,"",    0.2,"",
